source_file,folder,snapshot,step,atomization_energy
5_0584_0.xyz,09_5_0584_0,51,510,-409.636973749999
5_0584_0.xyz,09_5_0584_0,52,520,-409.008067499999
5_0584_0.xyz,09_5_0584_0,53,530,-409.219004999999
5_0584_0.xyz,09_5_0584_0,54,540,-410.011973749999
5_0584_0.xyz,09_5_0584_0,55,550,-409.453379999999
5_0584_0.xyz,09_5_0584_0,56,560,-409.324473749999
5_0584_0.xyz,09_5_0584_0,57,570,-409.179942499999
5_0584_0.xyz,09_5_0584_0,58,580,-409.469004999999
5_0584_0.xyz,09_5_0584_0,59,590,-408.738536249999
5_0584_0.xyz,09_5_0584_0,60,600,-409.195567499999
5_0584_0.xyz,09_5_0584_0,61,610,-409.402598749999
5_0584_0.xyz,09_5_0584_0,62,620,-409.215098749999
5_0584_0.xyz,09_5_0584_0,63,630,-408.668223749999
5_0584_0.xyz,09_5_0584_0,64,640,-408.918223749999
5_0584_0.xyz,09_5_0584_0,65,650,-408.824473749999
5_0584_0.xyz,09_5_0584_0,66,660,-409.281504999999
5_0584_0.xyz,09_5_0584_0,67,670,-409.386973749999
5_0584_0.xyz,09_5_0584_0,68,680,-409.035411249999
5_0584_0.xyz,09_5_0584_0,69,690,-409.511973749999
5_0584_0.xyz,09_5_0584_0,70,700,-409.078379999999
5_0584_0.xyz,09_5_0584_0,71,710,-409.547129999999
5_0584_0.xyz,09_5_0584_0,72,720,-409.761973749999
5_0584_0.xyz,09_5_0584_0,73,730,-409.133067499999
5_0584_0.xyz,09_5_0584_0,74,740,-408.859629999999
5_0584_0.xyz,09_5_0584_0,75,750,-408.222911249999
5_0584_0.xyz,09_5_0584_0,76,760,-408.351817499999
5_0584_0.xyz,09_5_0584_0,77,770,-408.511973749999
5_0584_0.xyz,09_5_0584_0,78,780,-408.640879999999
5_0584_0.xyz,09_5_0584_0,79,790,-408.902598749999
5_0584_0.xyz,09_5_0584_0,80,800,-408.480723749999
5_0584_0.xyz,09_5_0584_0,81,810,-408.261973749999
5_0584_0.xyz,09_5_0584_0,82,820,-408.301036249999
5_0584_0.xyz,09_5_0584_0,83,830,-408.629161249999
5_0584_0.xyz,09_5_0584_0,84,840,-408.742442499999
5_0584_0.xyz,09_5_0584_0,85,850,-408.750254999999
5_0584_0.xyz,09_5_0584_0,86,860,-408.804942499999
5_0584_0.xyz,09_5_0584_0,87,870,-408.281504999999
5_0584_0.xyz,09_5_0584_0,88,880,-408.523692499999
5_0584_0.xyz,09_5_0584_0,89,890,-408.734629999999
5_0584_0.xyz,09_5_0584_0,90,900,-408.324473749999
5_0584_0.xyz,09_5_0584_0,91,910,-408.586192499999
5_0584_0.xyz,09_5_0584_0,92,920,-408.918223749999
5_0584_0.xyz,09_5_0584_0,93,930,-408.121348749999
5_0584_0.xyz,09_5_0584_0,94,940,-408.199473749999
5_0584_0.xyz,09_5_0584_0,95,950,-408.172129999999
5_0584_0.xyz,09_5_0584_0,96,960,-408.836192499999
5_0584_0.xyz,09_5_0584_0,97,970,-408.168223749999
5_0584_0.xyz,09_5_0584_0,98,980,-408.386973749999
5_0584_0.xyz,09_5_0584_0,99,990,-408.273692499999
5_0584_0.xyz,09_5_0584_0,100,1000,-408.414317499999
5_0584_0.xyz,09_5_0584_0,101,1010,-409.152598749999
5_0584_0.xyz,09_5_0584_0,102,1020,-408.761973749999
5_0584_0.xyz,09_5_0584_0,103,1030,-408.722911249999
5_0584_0.xyz,09_5_0584_0,104,1040,-408.668223749999
5_0584_0.xyz,09_5_0584_0,105,1050,-408.851817499999
5_0584_0.xyz,09_5_0584_0,106,1060,-409.062754999999
5_0584_0.xyz,09_5_0584_0,107,1070,-408.426036249999
5_0584_0.xyz,09_5_0584_0,108,1080,-408.250254999999
5_0584_0.xyz,09_5_0584_0,109,1090,-408.281504999999
5_0584_0.xyz,09_5_0584_0,110,1100,-408.023692499999
5_0584_0.xyz,09_5_0584_0,111,1110,-408.801036249999
5_0584_0.xyz,09_5_0584_0,112,1120,-408.363536249999
5_0584_0.xyz,09_5_0584_0,113,1130,-408.375254999999
5_0584_0.xyz,09_5_0584_0,114,1140,-408.590098749999
5_0584_0.xyz,09_5_0584_0,115,1150,-408.797129999999
5_0584_0.xyz,09_5_0584_0,116,1160,-409.398692499999
5_0584_0.xyz,09_5_0584_0,117,1170,-408.601817499999
5_0584_0.xyz,09_5_0584_0,118,1180,-408.121348749999
5_0584_0.xyz,09_5_0584_0,119,1190,-408.273692499999
5_0584_0.xyz,09_5_0584_0,120,1200,-408.191661249999
5_0584_0.xyz,09_5_0584_0,121,1210,-407.656504999999
5_0584_0.xyz,09_5_0584_0,122,1220,-408.597911249999
5_0584_0.xyz,09_5_0584_0,123,1230,-408.441661249999
5_0584_0.xyz,09_5_0584_0,124,1240,-409.242442499999
5_0584_0.xyz,09_5_0584_0,125,1250,-408.148692499999
5_0584_0.xyz,09_5_0584_0,126,1260,-408.437754999999
5_0584_0.xyz,09_5_0584_0,127,1270,-408.164317499999
5_0584_0.xyz,09_5_0584_0,128,1280,-408.051036249999
5_0584_0.xyz,09_5_0584_0,129,1290,-408.058848749999
5_0584_0.xyz,09_5_0584_0,130,1300,-408.840098749999
5_0584_0.xyz,09_5_0584_0,131,1310,-408.179942499999
5_0584_0.xyz,09_5_0584_0,132,1320,-408.199473749999
5_0584_0.xyz,09_5_0584_0,133,1330,-408.351817499999
5_0584_0.xyz,09_5_0584_0,134,1340,-407.937754999999
5_0584_0.xyz,09_5_0584_0,135,1350,-409.261973749999
5_0584_0.xyz,09_5_0584_0,136,1360,-408.441661249999
5_0584_0.xyz,09_5_0584_0,137,1370,-408.582286249999
5_0584_0.xyz,09_5_0584_0,138,1380,-408.652598749999
5_0584_0.xyz,09_5_0584_0,139,1390,-408.285411249999
5_0584_0.xyz,09_5_0584_0,140,1400,-408.527598749999
5_0584_0.xyz,09_5_0584_0,141,1410,-408.226817499999
5_0584_0.xyz,09_5_0584_0,142,1420,-408.804942499999
5_0584_0.xyz,09_5_0584_0,143,1430,-407.711192499999
5_0584_0.xyz,09_5_0584_0,144,1440,-408.082286249999
5_0584_0.xyz,09_5_0584_0,145,1450,-408.437754999999
5_0584_0.xyz,09_5_0584_0,146,1460,-408.636973749999
5_0584_0.xyz,09_5_0584_0,147,1470,-408.933848749999
5_0584_0.xyz,09_5_0584_0,148,1480,-408.449473749999
5_0584_0.xyz,09_5_0584_0,149,1490,-408.824473749999
5_0584_0.xyz,09_5_0584_0,150,1500,-408.922129999999
5_0584_0.xyz,09_5_0584_0,151,1510,-408.547129999999
5_0584_0.xyz,09_5_0584_0,152,1520,-408.152598749999
5_0584_0.xyz,09_5_0584_0,153,1530,-408.886973749999
5_0584_0.xyz,09_5_0584_0,154,1540,-408.648692499999
5_0584_0.xyz,09_5_0584_0,155,1550,-408.383067499999
5_0584_0.xyz,09_5_0584_0,156,1560,-408.359629999999
5_0584_0.xyz,09_5_0584_0,157,1570,-408.457286249999
5_0584_0.xyz,09_5_0584_0,158,1580,-408.562754999999
5_0584_0.xyz,09_5_0584_0,159,1590,-408.355723749999
5_0584_0.xyz,09_5_0584_0,160,1600,-408.640879999999
5_0584_0.xyz,09_5_0584_0,161,1610,-408.519786249999
5_0584_0.xyz,09_5_0584_0,162,1620,-409.090098749999
5_0584_0.xyz,09_5_0584_0,163,1630,-408.344004999999
5_0584_0.xyz,09_5_0584_0,164,1640,-408.152598749999
5_0584_0.xyz,09_5_0584_0,165,1650,-408.844004999999
5_0584_0.xyz,09_5_0584_0,166,1660,-408.562754999999
5_0584_0.xyz,09_5_0584_0,167,1670,-408.773692499999
5_0584_0.xyz,09_5_0584_0,168,1680,-408.156504999999
5_0584_0.xyz,09_5_0584_0,169,1690,-408.597911249999
5_0584_0.xyz,09_5_0584_0,170,1700,-408.945567499999
5_0584_0.xyz,09_5_0584_0,171,1710,-408.176036249999
5_0584_0.xyz,09_5_0584_0,172,1720,-408.855723749999
5_0584_0.xyz,09_5_0584_0,173,1730,-407.898692499999
5_0584_0.xyz,09_5_0584_0,174,1740,-408.863536249999
5_0584_0.xyz,09_5_0584_0,175,1750,-408.590098749999
5_0584_0.xyz,09_5_0584_0,176,1760,-408.929942499999
5_0584_0.xyz,09_5_0584_0,177,1770,-408.586192499999
5_0584_0.xyz,09_5_0584_0,178,1780,-407.719004999999
5_0584_0.xyz,09_5_0584_0,179,1790,-408.801036249999
5_0584_0.xyz,09_5_0584_0,180,1800,-408.156504999999
5_0584_0.xyz,09_5_0584_0,181,1810,-409.129161249999
5_0584_0.xyz,09_5_0584_0,182,1820,-409.117442499999
5_0584_0.xyz,09_5_0584_0,183,1830,-408.422129999999
5_0584_0.xyz,09_5_0584_0,184,1840,-408.754161249999
5_0584_0.xyz,09_5_0584_0,185,1850,-408.129161249999
5_0584_0.xyz,09_5_0584_0,186,1860,-408.332286249999
5_0584_0.xyz,09_5_0584_0,187,1870,-408.004161249999
5_0584_0.xyz,09_5_0584_0,188,1880,-408.066661249999
5_0584_0.xyz,09_5_0584_0,189,1890,-408.769786249999
5_0584_0.xyz,09_5_0584_0,190,1900,-408.199473749999
5_0584_0.xyz,09_5_0584_0,191,1910,-409.187754999999
5_0584_0.xyz,09_5_0584_0,192,1920,-408.883067499999
5_0584_0.xyz,09_5_0584_0,193,1930,-409.340098749999
5_0584_0.xyz,09_5_0584_0,194,1940,-408.769786249999
5_0584_0.xyz,09_5_0584_0,195,1950,-409.273692499999
5_0584_0.xyz,09_5_0584_0,196,1960,-408.941661249999
5_0584_0.xyz,09_5_0584_0,197,1970,-408.969004999999
5_0584_0.xyz,09_5_0584_0,198,1980,-408.578379999999
5_0584_0.xyz,09_5_0584_0,199,1990,-408.304942499999
5_0584_0.xyz,09_5_0584_0,200,2000,-409.511973749999
6_0573_0.xyz,10_6_0573_0,1,10,-592.445530500001
6_0573_0.xyz,10_6_0573_0,2,20,-592.179905500001
6_0573_0.xyz,10_6_0573_0,3,30,-592.328343000001
6_0573_0.xyz,10_6_0573_0,4,40,-591.414280500001
6_0573_0.xyz,10_6_0573_0,5,50,-591.968968000001
6_0573_0.xyz,10_6_0573_0,6,60,-591.187718000001
6_0573_0.xyz,10_6_0573_0,7,70,-591.922093000001
6_0573_0.xyz,10_6_0573_0,8,80,-591.179905500001
6_0573_0.xyz,10_6_0573_0,9,90,-591.859593000001
6_0573_0.xyz,10_6_0573_0,10,100,-590.383030500001
6_0573_0.xyz,10_6_0573_0,11,110,-591.742405500001
6_0573_0.xyz,10_6_0573_0,12,120,-591.578343000001
6_0573_0.xyz,10_6_0573_0,13,130,-590.914280500001
6_0573_0.xyz,10_6_0573_0,14,140,-591.547093000001
6_0573_0.xyz,10_6_0573_0,15,150,-590.468968000001
6_0573_0.xyz,10_6_0573_0,16,160,-591.383030500001
6_0573_0.xyz,10_6_0573_0,17,170,-590.937718000001
6_0573_0.xyz,10_6_0573_0,18,180,-591.437718000001
6_0573_0.xyz,10_6_0573_0,19,190,-590.984593000001
6_0573_0.xyz,10_6_0573_0,20,200,-590.570530500001
6_0573_0.xyz,10_6_0573_0,21,210,-591.508030500001
6_0573_0.xyz,10_6_0573_0,22,220,-591.086155500001
6_0573_0.xyz,10_6_0573_0,23,230,-591.015843000001
6_0573_0.xyz,10_6_0573_0,24,240,-590.445530500001
6_0573_0.xyz,10_6_0573_0,25,250,-590.961155500001
6_0573_0.xyz,10_6_0573_0,26,260,-590.672093000001
6_0573_0.xyz,10_6_0573_0,27,270,-590.406468000001
6_0573_0.xyz,10_6_0573_0,28,280,-590.148655500001
6_0573_0.xyz,10_6_0573_0,29,290,-590.851780500001
6_0573_0.xyz,10_6_0573_0,30,300,-590.586155500001
6_0573_0.xyz,10_6_0573_0,31,310,-590.765843000001
6_0573_0.xyz,10_6_0573_0,32,320,-590.672093000001
6_0573_0.xyz,10_6_0573_0,33,330,-590.164280500001
6_0573_0.xyz,10_6_0573_0,34,340,-590.922093000001
6_0573_0.xyz,10_6_0573_0,35,350,-590.781468000001
6_0573_0.xyz,10_6_0573_0,36,360,-590.422093000001
6_0573_0.xyz,10_6_0573_0,37,370,-592.086155500001
6_0573_0.xyz,10_6_0573_0,38,380,-590.922093000001
6_0573_0.xyz,10_6_0573_0,39,390,-590.562718000001
6_0573_0.xyz,10_6_0573_0,40,400,-591.242405500001
6_0573_0.xyz,10_6_0573_0,41,410,-590.695530500001
6_0573_0.xyz,10_6_0573_0,42,420,-591.406468000001
6_0573_0.xyz,10_6_0573_0,43,430,-591.320530500001
6_0573_0.xyz,10_6_0573_0,44,440,-591.375218000001
6_0573_0.xyz,10_6_0573_0,45,450,-590.945530500001
6_0573_0.xyz,10_6_0573_0,46,460,-591.312718000001
6_0573_0.xyz,10_6_0573_0,47,470,-591.203343000001
6_0573_0.xyz,10_6_0573_0,48,480,-591.711155500001
6_0573_0.xyz,10_6_0573_0,49,490,-591.234593000001
6_0573_0.xyz,10_6_0573_0,50,500,-591.593968000001
6_0573_0.xyz,10_6_0573_0,51,510,-591.414280500001
6_0573_0.xyz,10_6_0573_0,52,520,-590.859593000001
6_0573_0.xyz,10_6_0573_0,53,530,-590.679905500001
6_0573_0.xyz,10_6_0573_0,54,540,-590.781468000001
6_0573_0.xyz,10_6_0573_0,55,550,-590.461155500001
6_0573_0.xyz,10_6_0573_0,56,560,-590.984593000001
6_0573_0.xyz,10_6_0573_0,57,570,-591.000218000001
6_0573_0.xyz,10_6_0573_0,58,580,-590.656468000001
6_0573_0.xyz,10_6_0573_0,59,590,-590.429905500001
6_0573_0.xyz,10_6_0573_0,60,600,-590.890843000001
6_0573_0.xyz,10_6_0573_0,61,610,-590.633030500001
6_0573_0.xyz,10_6_0573_0,62,620,-590.320530500001
6_0573_0.xyz,10_6_0573_0,63,630,-590.562718000001
6_0573_0.xyz,10_6_0573_0,64,640,-590.234593000001
6_0573_0.xyz,10_6_0573_0,65,650,-589.968968000001
6_0573_0.xyz,10_6_0573_0,66,660,-590.359593000001
6_0573_0.xyz,10_6_0573_0,67,670,-590.273655500001
6_0573_0.xyz,10_6_0573_0,68,680,-589.976780500001
6_0573_0.xyz,10_6_0573_0,69,690,-590.664280500001
6_0573_0.xyz,10_6_0573_0,70,700,-590.851780500001
6_0573_0.xyz,10_6_0573_0,71,710,-590.664280500001
6_0573_0.xyz,10_6_0573_0,72,720,-590.164280500001
6_0573_0.xyz,10_6_0573_0,73,730,-590.687718000001
6_0573_0.xyz,10_6_0573_0,74,740,-590.570530500001
6_0573_0.xyz,10_6_0573_0,75,750,-589.695530500001
6_0573_0.xyz,10_6_0573_0,76,760,-590.773655500001
6_0573_0.xyz,10_6_0573_0,77,770,-589.664280500001
6_0573_0.xyz,10_6_0573_0,78,780,-590.539280500001
6_0573_0.xyz,10_6_0573_0,79,790,-590.172093000001
6_0573_0.xyz,10_6_0573_0,80,800,-590.500218000001
6_0573_0.xyz,10_6_0573_0,81,810,-590.008030500001
6_0573_0.xyz,10_6_0573_0,82,820,-590.445530500001
6_0573_0.xyz,10_6_0573_0,83,830,-590.500218000001
6_0573_0.xyz,10_6_0573_0,84,840,-590.742405500001
6_0573_0.xyz,10_6_0573_0,85,850,-590.601780500001
6_0573_0.xyz,10_6_0573_0,86,860,-590.453343000001
6_0573_0.xyz,10_6_0573_0,87,870,-589.828343000001
6_0573_0.xyz,10_6_0573_0,88,880,-589.492405500001
6_0573_0.xyz,10_6_0573_0,89,890,-589.617405500001
6_0573_0.xyz,10_6_0573_0,90,900,-588.945530500001
6_0573_0.xyz,10_6_0573_0,91,910,-589.984593000001
6_0573_0.xyz,10_6_0573_0,92,920,-590.945530500001
6_0573_0.xyz,10_6_0573_0,93,930,-590.375218000001
6_0573_0.xyz,10_6_0573_0,94,940,-590.250218000001
6_0573_0.xyz,10_6_0573_0,95,950,-589.789280500001
6_0573_0.xyz,10_6_0573_0,96,960,-589.429905500001
6_0573_0.xyz,10_6_0573_0,97,970,-589.851780500001
6_0573_0.xyz,10_6_0573_0,98,980,-590.047093000001
6_0573_0.xyz,10_6_0573_0,99,990,-590.383030500001
6_0573_0.xyz,10_6_0573_0,100,1000,-590.468968000001
6_0573_0.xyz,10_6_0573_0,101,1010,-589.695530500001
6_0573_0.xyz,10_6_0573_0,102,1020,-589.453343000001
6_0573_0.xyz,10_6_0573_0,103,1030,-589.515843000001
6_0573_0.xyz,10_6_0573_0,104,1040,-589.328343000001
6_0573_0.xyz,10_6_0573_0,105,1050,-590.008030500001
6_0573_0.xyz,10_6_0573_0,106,1060,-590.703343000001
6_0573_0.xyz,10_6_0573_0,107,1070,-589.914280500001
6_0573_0.xyz,10_6_0573_0,108,1080,-590.031468000001
6_0573_0.xyz,10_6_0573_0,109,1090,-590.133030500001
6_0573_0.xyz,10_6_0573_0,110,1100,-590.047093000001
6_0573_0.xyz,10_6_0573_0,111,1110,-589.648655500001
6_0573_0.xyz,10_6_0573_0,112,1120,-590.578343000001
6_0573_0.xyz,10_6_0573_0,113,1130,-590.773655500001
6_0573_0.xyz,10_6_0573_0,114,1140,-590.859593000001
6_0573_0.xyz,10_6_0573_0,115,1150,-590.539280500001
6_0573_0.xyz,10_6_0573_0,116,1160,-590.781468000001
6_0573_0.xyz,10_6_0573_0,117,1170,-590.086155500001
6_0573_0.xyz,10_6_0573_0,118,1180,-589.586155500001
6_0573_0.xyz,10_6_0573_0,119,1190,-590.867405500001
6_0573_0.xyz,10_6_0573_0,120,1200,-590.179905500001
6_0573_0.xyz,10_6_0573_0,121,1210,-590.890843000001
6_0573_0.xyz,10_6_0573_0,122,1220,-590.492405500001
6_0573_0.xyz,10_6_0573_0,123,1230,-590.726780500001
6_0573_0.xyz,10_6_0573_0,124,1240,-590.539280500001
6_0573_0.xyz,10_6_0573_0,125,1250,-589.687718000001
6_0573_0.xyz,10_6_0573_0,126,1260,-590.172093000001
6_0573_0.xyz,10_6_0573_0,127,1270,-590.015843000001
6_0573_0.xyz,10_6_0573_0,128,1280,-591.086155500001
6_0573_0.xyz,10_6_0573_0,129,1290,-589.734593000001
6_0573_0.xyz,10_6_0573_0,130,1300,-590.328343000001
6_0573_0.xyz,10_6_0573_0,131,1310,-590.453343000001
6_0573_0.xyz,10_6_0573_0,132,1320,-590.031468000001
6_0573_0.xyz,10_6_0573_0,133,1330,-590.578343000001
6_0573_0.xyz,10_6_0573_0,134,1340,-589.929905500001
6_0573_0.xyz,10_6_0573_0,135,1350,-589.914280500001
6_0573_0.xyz,10_6_0573_0,136,1360,-590.484593000001
6_0573_0.xyz,10_6_0573_0,137,1370,-589.711155500001
6_0573_0.xyz,10_6_0573_0,138,1380,-590.047093000001
6_0573_0.xyz,10_6_0573_0,139,1390,-590.164280500001
6_0573_0.xyz,10_6_0573_0,140,1400,-590.031468000001
6_0573_0.xyz,10_6_0573_0,141,1410,-589.875218000001
6_0573_0.xyz,10_6_0573_0,142,1420,-590.156468000001
6_0573_0.xyz,10_6_0573_0,143,1430,-590.054905500001
6_0573_0.xyz,10_6_0573_0,144,1440,-590.515843000001
6_0573_0.xyz,10_6_0573_0,145,1450,-590.023655500001
6_0573_0.xyz,10_6_0573_0,146,1460,-590.883030500001
6_0573_0.xyz,10_6_0573_0,147,1470,-590.109593000001
6_0573_0.xyz,10_6_0573_0,148,1480,-589.320530500001
6_0573_0.xyz,10_6_0573_0,149,1490,-590.398655500001
6_0573_0.xyz,10_6_0573_0,150,1500,-590.039280500001
6_0573_0.xyz,10_6_0573_0,151,1510,-589.617405500001
6_0573_0.xyz,10_6_0573_0,152,1520,-589.179905500001
6_0573_0.xyz,10_6_0573_0,153,1530,-590.015843000001
6_0573_0.xyz,10_6_0573_0,154,1540,-589.609593000001
6_0573_0.xyz,10_6_0573_0,155,1550,-590.015843000001
6_0573_0.xyz,10_6_0573_0,156,1560,-589.765843000001
6_0573_0.xyz,10_6_0573_0,157,1570,-590.109593000001
6_0573_0.xyz,10_6_0573_0,158,1580,-589.554905500001
6_0573_0.xyz,10_6_0573_0,159,1590,-590.406468000001
6_0573_0.xyz,10_6_0573_0,160,1600,-589.875218000001
6_0573_0.xyz,10_6_0573_0,161,1610,-589.726780500001
6_0573_0.xyz,10_6_0573_0,162,1620,-589.633030500001
6_0573_0.xyz,10_6_0573_0,163,1630,-590.601780500001
6_0573_0.xyz,10_6_0573_0,164,1640,-589.625218000001
6_0573_0.xyz,10_6_0573_0,165,1650,-589.812718000001
6_0573_0.xyz,10_6_0573_0,166,1660,-590.109593000001
6_0573_0.xyz,10_6_0573_0,167,1670,-589.304905500001
6_0573_0.xyz,10_6_0573_0,168,1680,-588.953343000001
6_0573_0.xyz,10_6_0573_0,169,1690,-590.015843000001
6_0573_0.xyz,10_6_0573_0,170,1700,-590.593968000001
6_0573_0.xyz,10_6_0573_0,171,1710,-589.000218000001
6_0573_0.xyz,10_6_0573_0,172,1720,-590.242405500001
6_0573_0.xyz,10_6_0573_0,173,1730,-589.531468000001
6_0573_0.xyz,10_6_0573_0,174,1740,-589.765843000001
6_0573_0.xyz,10_6_0573_0,175,1750,-589.906468000001
6_0573_0.xyz,10_6_0573_0,176,1760,-590.093968000001
6_0573_0.xyz,10_6_0573_0,177,1770,-589.804905500001
6_0573_0.xyz,10_6_0573_0,178,1780,-589.156468000001
6_0573_0.xyz,10_6_0573_0,179,1790,-590.515843000001
6_0573_0.xyz,10_6_0573_0,180,1800,-589.781468000001
6_0573_0.xyz,10_6_0573_0,181,1810,-589.875218000001
6_0573_0.xyz,10_6_0573_0,182,1820,-589.640843000001
6_0573_0.xyz,10_6_0573_0,183,1830,-590.015843000001
6_0573_0.xyz,10_6_0573_0,184,1840,-589.898655500001
6_0573_0.xyz,10_6_0573_0,185,1850,-589.476780500001
6_0573_0.xyz,10_6_0573_0,186,1860,-590.515843000001
6_0573_0.xyz,10_6_0573_0,187,1870,-589.765843000001
6_0573_0.xyz,10_6_0573_0,188,1880,-590.304905500001
6_0573_0.xyz,10_6_0573_0,189,1890,-590.203343000001
6_0573_0.xyz,10_6_0573_0,190,1900,-590.117405500001
6_0573_0.xyz,10_6_0573_0,191,1910,-590.687718000001
6_0573_0.xyz,10_6_0573_0,192,1920,-590.523655500001
6_0573_0.xyz,10_6_0573_0,193,1930,-590.414280500001
6_0573_0.xyz,10_6_0573_0,194,1940,-589.992405500001
6_0573_0.xyz,10_6_0573_0,195,1950,-590.148655500001
6_0573_0.xyz,10_6_0573_0,196,1960,-590.133030500001
6_0573_0.xyz,10_6_0573_0,197,1970,-589.859593000001
6_0573_0.xyz,10_6_0573_0,198,1980,-590.593968000001
6_0573_0.xyz,10_6_0573_0,199,1990,-590.289280500001
6_0573_0.xyz,10_6_0573_0,200,2000,-589.601780500001
